"muck_org","V1","d0","d1","d2","d3","d4","source","Source","avg_align","followers_count","friends_count","lang","media_handle","media_name","muck_role","muckrack_slug","protected","status_coordinates","status_lang","statuses_count","utc_offset","verified","mean_ideology_following","n_pol_follows","total_articles","dem","rep","lo"
"",136,-0.00669583595773,-0.0111316943486,0.00108411018963,0.00486359030732,0.00625008985752,105029746,"",NA,214,628,"en","","","","",FALSE,"","en",587,"-14400",FALSE,-1.43184580518,5,NA,NA,NA,NA
"",137,0.00957909908602,0.00568220815788,-0.02921733883,0.0130526559419,0.0143059346648,105052234,"",NA,187,1060,"en","","","","",FALSE,"","en",2078,"-18000",FALSE,-1.1582375881,10,NA,NA,NA,NA
"",138,0.0151591133255,-0.017531287563,-0.00224764276803,-0.00945209472601,0.00848556113107,105189490,"",NA,791,1081,"en","","","","",FALSE,"","und",3070,"-14400",FALSE,0.0871975797243,6,NA,NA,NA,NA
"",139,0.00565043889119,0.0170459891622,0.0240003872653,0.0052906278009,0.0129352738357,105193714,"",NA,444,2081,"en","","","","",FALSE,"","en",3485,"-14400",FALSE,-1.6579083108,3,NA,NA,NA,NA
"",141,0.0125150507818,-0.00797889130909,-0.0105821659002,0.0135453870944,0.0139133720061,105272579,"",NA,406,887,"en","","","","",FALSE,"","und",39842,"-14400",FALSE,-1.13418022659,17,NA,NA,NA,NA
"",142,0.00453596935303,-0.0100664015605,0.00613787466363,0.00670909445542,0.00678989206936,105295576,"",NA,35,183,"en","","","","",FALSE,"","en",35,"-18000",FALSE,-0.698129291288,4,NA,NA,NA,NA
"",143,0.00308216286376,-0.00148863831866,0.00890075379879,0.00672839050359,0.00913214635955,1053103974,"",NA,232,627,"en","","","","",FALSE,"","und",925,"None",FALSE,0.386717381713,3,NA,NA,NA,NA
"",145,-0.0121342101045,0.00627421875335,-0.00670690552045,-0.00547177728486,0.00926676040394,105329640,"",NA,4053,747,"en","","","","",FALSE,"","en",1451,"-18000",TRUE,0.675252605136,13,NA,NA,NA,NA
"",146,0.0131633208552,-0.00856837598495,0.00929171072505,0.00556067672484,0.0114971788172,1053619261,"",NA,76919,4792,"en","","","","",FALSE,"","en",16406,"-14400",FALSE,-1.20765290892,6,NA,NA,NA,NA
"",147,-0.000457303913273,-0.00640414761264,-0.00217689403725,0.00342634258142,0.00319384818509,105406757,"",NA,832,904,"en","","","","",FALSE,"","en",36964,"-21600",FALSE,-0.699937854228,6,NA,NA,NA,NA
"",148,0.00521093072933,-0.000688509681655,0.0131929888751,-0.00140085021342,0.010244142282,1054342838,"",NA,298,1101,"en","","","","",FALSE,"","en",2363,"-21600",FALSE,0.172548265652,5,NA,NA,NA,NA
"",149,0.00193043023235,-0.00213267732063,0.00839570786215,0.00403500946593,0.00596322343339,105510158,"",NA,67,317,"en","","","","",FALSE,"","en",2775,"-18000",FALSE,-1.96025037885,3,NA,NA,NA,NA
"",150,-0.00919912182217,-5.9307204315e-05,0.000524448270724,-0.00376460313564,0.00373871749246,1055890146,"",NA,570,419,"en","","","","",FALSE,"","en",811,"None",FALSE,0.580014956999,4,NA,NA,NA,NA
"",151,-0.011591718827,0.0150913884501,-0.00134496464448,0.00563388918512,0.0142967509478,1056174720,"",NA,505,1711,"en","","","","",FALSE,"","en",1142,"-14400",FALSE,0.430561018378,3,NA,NA,NA,NA
"",152,-0.00488414187484,-0.0113788527831,0.000414284837072,0.00486844118584,0.00585658649137,105683476,"",NA,22,294,"en","","","","",FALSE,"","en",296,"-21600",FALSE,-0.855848678794,6,NA,NA,NA,NA
"",153,0.00291859839376,-0.0178668797773,-0.00474596539077,0.0107906680728,0.0107905925445,1057552106,"",NA,619,1054,"en","","","","",FALSE,"","en",9290,"None",FALSE,-1.29232041904,21,NA,NA,NA,NA
"",154,0.00847576879524,0.00747067310171,-0.0106144299486,0.00863983542846,0.0139228400922,105811833,"",NA,147,554,"en","","","","",FALSE,"","en",7862,"-14400",FALSE,-0.488683107176,44,NA,NA,NA,NA
"",155,0.00235205778975,0.00322810244563,0.0104159764614,0.00640494341278,0.011968995182,1058286218,"",NA,400,1742,"en","","","","",FALSE,"","en",3765,"-25200",FALSE,-1.3960911443,5,NA,NA,NA,NA
"",156,-0.00730161186805,-0.00614027943297,0.00116900513183,0.00326499754353,0.0045154667185,1058747436,"",NA,837,323,"en","","","","",FALSE,"","en",5884,"-25200",FALSE,-1.84496193675,3,NA,NA,NA,NA
"",157,-0.00177953503722,0.00396535619972,0.0102351587996,-0.00144843134785,0.00975690414231,1059068474,"",NA,97,588,"en","","","","",FALSE,"","en",765,"-14400",FALSE,0.590850569105,7,NA,NA,NA,NA
"",158,-0.00210115204633,0.00734061203716,0.0116264167971,0.00378944904049,0.010952982826,105923810,"",NA,394,1172,"en","","","","",FALSE,"","und",2070,"-18000",FALSE,-1.91859022461,3,NA,NA,NA,NA
"",160,-0.00330917191713,-0.00956450737361,-0.000415188364998,0.0047372605424,0.00539448705492,105950566,"",NA,48,154,"en","","","","",FALSE,"","en",2390,"-18000",FALSE,-1.69788758611,4,NA,NA,NA,NA
"",161,-0.00891789242791,-0.000627267816864,0.00285090174918,0.000283485810703,0.00403364391322,105953479,"",NA,173,327,"en","","","","",FALSE,"","en",435,"-14400",FALSE,-0.942686739567,3,NA,NA,NA,NA
"",162,0.00336977554724,-0.00801760232295,0.00410908762528,-0.00443987497284,0.00811287057072,1060023721,"",NA,567,1067,"en","","","","",FALSE,"","es",4252,"None",FALSE,0.535949072037,3,NA,NA,NA,NA
"",163,-0.00939244271437,-0.00503393081415,0.00216920029098,0.00637526431628,0.00905180349683,106125549,"",NA,214,688,"en","","","","",FALSE,"","en",251,"-14400",FALSE,-1.90099426539,5,NA,NA,NA,NA
"",165,-0.00152131046166,-0.00332430206314,-0.00119427254106,-0.0104205182025,0.00520471410291,1061604894,"",NA,24,170,"en","","","","",FALSE,"","en",578,"-18000",FALSE,0.872478709178,5,NA,NA,NA,NA
"",166,-0.0150121685837,0.00245195015604,-0.00443472408097,-0.0138867769525,0.00734198115195,106237226,"",NA,4344,615,"en","","","","",FALSE,"","en",1081,"-18000",FALSE,0.77388225172,13,NA,NA,NA,NA
"",167,0.0124052612688,-0.00729807772923,-0.00218088882542,0.0134600856136,0.0127616028044,106270611,"",NA,334,803,"en","","","","",FALSE,"","en",2917,"-18000",FALSE,-1.63066973619,6,NA,NA,NA,NA
"",168,-0.0113182847953,0.00966320689932,0.00509563601834,-0.00429225916604,0.00820463360645,10628252,"",NA,393,829,"en","","","","",FALSE,"","en",8646,"-14400",FALSE,0.807487797908,4,NA,NA,NA,NA
"",169,-0.0123998928397,0.00467964122398,0.00544318712836,-0.0128303213587,0.00898824663171,1063192584,"",NA,281,608,"en","","","","",FALSE,"","en",621,"None",FALSE,0.511754593592,11,NA,NA,NA,NA
"",170,0.00614134806273,-0.0066142331134,-0.00843700673127,0.0102079977103,0.00876589705871,10636492,"",NA,1227,1155,"en","","","","",FALSE,"","und",40170,"-14400",FALSE,-1.58144206651,4,NA,NA,NA,NA
"",171,0.000580785563236,0.00439981730534,0.0143310573441,0.00437971206457,0.01110268613,106396953,"",NA,233,1738,"en","","","","",FALSE,"","en",624,"-14400",FALSE,-0.855972105595,4,NA,NA,NA,NA
"",172,0.00121127589327,-0.00305684699334,0.000272683308699,0.00192426899279,0.00175589660818,1064524614,"",NA,4741,315,"en","","","","",FALSE,"","en",1351,"None",FALSE,-0.206904794705,3,NA,NA,NA,NA
"",173,-0.0154744928312,0.00721965860582,-0.00532625383226,0.0011642882206,0.0102193645651,1064539338,"",NA,254,753,"en","","","","",FALSE,"","en",951,"None",FALSE,0.287465808841,16,NA,NA,NA,NA
"",175,-0.00127846622699,0.00163025840315,0.0112596253758,-0.00592245551219,0.0137575582246,1066175401,"",NA,689,2299,"en","","","","",FALSE,"","en",1937,"None",FALSE,0.481072445652,7,NA,NA,NA,NA
"",176,-0.00578214037123,-0.00259661186694,0.00327966908383,0.00107493482766,0.00565065521166,106665264,"",NA,278,437,"en","","","","",FALSE,"","en",12017,"-14400",FALSE,0.0947214606573,4,NA,NA,NA,NA
"",177,0.00801284356254,-0.0104404066607,-0.00506475977042,-0.0206491287997,0.0102306325272,1066869734,"",NA,554,415,"en","","","","",FALSE,"","en",19243,"-14400",FALSE,-0.73412150802,5,NA,NA,NA,NA
"",178,-0.00559264771561,-0.0117080482552,0.00290708745571,0.00643621643959,0.00762647873785,1067046871,"",NA,119,334,"en","","","","",FALSE,"","en",160,"-14400",FALSE,-1.39061286684,11,NA,NA,NA,NA
"",179,-0.00633403587859,-0.000336740974198,0.00957933136047,0.00765657728712,0.0137236009943,1067237870,"",NA,197,1432,"en","","","","",FALSE,"","en",667,"-18000",FALSE,-0.51495152336,4,NA,NA,NA,NA
"",180,-0.0014733663562,-0.0105840779279,-0.00315920561426,0.0052669964518,0.00535027717086,106769914,"",NA,436,625,"en","","","","",FALSE,"","en",3248,"-18000",FALSE,-0.579653644186,5,NA,NA,NA,NA
"",181,-0.00242318518307,-0.016389459646,-0.00132810158558,0.00578270858773,0.00486761402173,106873760,"",NA,50,134,"en","","","","",FALSE,"","en",96,"-14400",FALSE,-0.786225726121,6,NA,NA,NA,NA
"",182,-0.00155475349355,-0.0200471777782,0.00108015678532,0.00793462571241,0.00671284158041,106884181,"",NA,232,292,"en","","","","",FALSE,"","en",3716,"-14400",FALSE,-1.54076622783,3,NA,NA,NA,NA
"",183,-0.000844344331468,-0.00519646454501,-0.00136614790035,0.00306338958688,0.00270466583431,10689242,"",NA,100,89,"en","","","","",FALSE,"","en",305,"-14400",FALSE,-1.23104432301,3,NA,NA,NA,NA
"",184,-0.00334513251412,0.00099999930882,-0.00284107596216,-0.00154489187722,0.00214008239545,1069141104,"",NA,86,88,"en","","","","",FALSE,"","en",174,"None",FALSE,0.637215462207,20,NA,NA,NA,NA
"",185,-0.0139278180922,0.00136827306496,-0.00391183949371,-0.00540156024488,0.0103251370067,106918855,"",NA,240,611,"en","","","","",FALSE,"","en",94,"None",FALSE,0.345066337222,9,NA,NA,NA,NA
"",186,-0.00560683544466,0.00656980378987,0.00468069869835,0.00191140079732,0.00476726599229,106923432,"",NA,157,428,"en","","","","",FALSE,"","en",1046,"-18000",FALSE,-1.67925112754,3,NA,NA,NA,NA
"",187,0.000434641357596,-0.00678121325666,0.00487167831746,0.0047622398668,0.00481991525116,1069762220,"",NA,37,85,"en","","","","",FALSE,"","en",522,"-10800",FALSE,-1.6579083108,3,NA,NA,NA,NA
"",188,0.0222003184343,0.0110410766509,0.0176964128405,0.00927725558762,0.0146739740057,1069832780,"",NA,673,2562,"en","","","","",FALSE,"","en",2939,"None",FALSE,-1.22729149851,9,NA,NA,NA,NA
"",189,-0.00921794660913,-0.011636151756,-0.000659684484578,0.00408032924879,0.00521569220399,1071328231,"",NA,172,198,"en","","","","",FALSE,"","en",189,"None",FALSE,-0.375608603917,4,NA,NA,NA,NA
"",190,0.00622428698272,0.0188622541398,0.0164822589939,0.00504327137529,0.0147677263752,107136502,"",NA,4959,2259,"en","","","","",FALSE,"","en",13192,"-14400",TRUE,-0.913102324081,12,NA,NA,NA,NA
"",192,-0.0142586971708,-0.00334796721592,-0.00136656941356,-0.014311806363,0.00659716656329,1071745152,"",NA,14,156,"en","","","","",FALSE,"","en",30,"-21600",FALSE,0.928258446085,6,NA,NA,NA,NA
"",193,0.000713320718658,-0.0114511953284,-0.00786469415294,0.00784989975913,0.00763025886015,1071764012,"",NA,143,476,"en","","","","",FALSE,"","en",559,"-14400",FALSE,-1.16905808636,7,NA,NA,NA,NA
"",194,-0.00619822346521,-0.00725274446396,0.00213741303473,0.00363847168865,0.00458615168203,1071785394,"",NA,652,608,"en","","","","",FALSE,"","en",2357,"None",FALSE,-1.55281630678,3,NA,NA,NA,NA
"",195,-0.0114682370675,0.00449122401718,-0.0077499426848,-0.012777923677,0.00887597275693,107208296,"",NA,90,242,"en","","","","",FALSE,"","en",3981,"-14400",FALSE,0.791884744831,16,NA,NA,NA,NA
"",196,-0.000307257777583,-0.0133960320438,-0.00484999951034,0.00914641461363,0.0115256872458,107213253,"",NA,255,841,"en","","","","",FALSE,"","en",1899,"-14400",FALSE,-1.06352099454,19,NA,NA,NA,NA
"",197,-0.00964678020099,-0.00331367907664,-0.00186871718841,-0.0117370420355,0.00561971996171,1072355677,"",NA,222,693,"en","","","","",FALSE,"","und",96,"-14400",FALSE,0.917624956213,8,NA,NA,NA,NA
"",198,0.00203828324659,0.00587718489649,-0.00612252725235,0.00895517468854,0.0132173454566,10726392,"",NA,1311,2391,"en","","","","",FALSE,"","und",10255,"-14400",TRUE,-0.914738962131,4,NA,NA,NA,NA
"",199,-0.0025413803651,-0.0109976294247,-0.000403762354164,0.00442642958708,0.00391805721407,1074033618,"",NA,568,486,"en","","","","",FALSE,"","en",280,"-18000",FALSE,-1.10407634646,6,NA,NA,NA,NA
"",200,-0.00455084521527,-0.00974221999368,0.00472347802834,0.00437349874572,0.00781205628843,1074436950,"",NA,281,599,"en","","","","",FALSE,"","en",367,"-14400",FALSE,-0.921536343395,7,NA,NA,NA,NA
"",201,0.00433586373835,0.0144530690075,-0.0157941097998,0.00964789213003,0.0138985952398,107444645,"",NA,7540,7269,"en","","","","",FALSE,"","en",22526,"-14400",FALSE,0.193480108324,9,NA,NA,NA,NA
"",202,-0.00594202491458,0.00122236263895,-0.00594729077686,-0.0211057967681,0.0111377547877,107462611,"",NA,692,1890,"en","","","","",FALSE,"","en",359,"None",FALSE,0.853974713117,38,NA,NA,NA,NA
"",203,-0.00630330676586,-0.00999354094865,-0.00347627187134,0.00885351608889,0.0132248735682,10748932,"",NA,748,2332,"en","","","","",FALSE,"","en",4929,"-14400",FALSE,-1.31622143258,7,NA,NA,NA,NA
"",205,0.00124003623948,-0.000678779345943,-0.0143651387467,0.00592189390282,0.00958984228652,1075114165,"",NA,1577,2658,"en","","","","",FALSE,"","en",4081,"-25200",FALSE,-0.265188367563,4,NA,NA,NA,NA
"",206,0.00584434600127,-0.0088344164739,0.00397940947149,0.00705280286942,0.00655338788202,1075285728,"",NA,41,147,"en","","","","",FALSE,"","en",788,"None",FALSE,-1.50001831621,3,NA,NA,NA,NA
"",207,-0.00332970656667,-0.00166063498409,0.00826385772384,0.00261647648701,0.00546302866523,1075380042,"",NA,63,167,"en","","","","",FALSE,"","en",2654,"-14400",FALSE,-1.76132115617,3,NA,NA,NA,NA
"",208,0.0210472940258,0.0277547581134,0.0315812051947,0.00638548227389,0.013777308643,1075541012,"",NA,79,880,"en","","","","",FALSE,"","en",105,"-18000",FALSE,-1.60798560231,3,NA,NA,NA,NA
"",209,-0.0091441090686,-0.0110108537305,-0.000148611950423,0.00587007988451,0.00792710515181,107555451,"",NA,561,1144,"en","","","","",FALSE,"","en",998,"-21600",FALSE,-1.26605950429,5,NA,NA,NA,NA
"",210,-0.00517753522377,-5.30860643969e-05,0.00663034257033,0.00468696066386,0.00831350864962,107588742,"",NA,68,294,"en","","","","",FALSE,"","en",235,"-18000",FALSE,-1.91859022461,3,NA,NA,NA,NA
"",211,-0.00845363912287,-0.00183198347749,-0.00442509445445,-0.00215151072219,0.00751014551766,1076795234,"",NA,204,430,"en","","","","",FALSE,"","en",291,"None",FALSE,-0.440969745137,5,NA,NA,NA,NA
"",212,-0.00158352045982,-0.0114494046518,-0.00138986892195,0.00550052938195,0.00529134136671,1076962004,"",NA,23,111,"en","","","","",FALSE,"","en",262,"None",FALSE,-1.76265783071,5,NA,NA,NA,NA
"",213,-0.00255859068362,-0.00242128018529,-0.00147257637708,-0.00673839158193,0.00308405435479,1077011760,"",NA,1356,662,"en","","","","",FALSE,"","en",8105,"None",FALSE,0.850368381272,4,NA,NA,NA,NA
"",214,-0.00352062591244,-0.00443200161225,0.00168402486218,-0.0132977375538,0.00916687094441,10770212,"",NA,458,1536,"en","","","","",FALSE,"","en",2135,"-14400",FALSE,0.717207037259,4,NA,NA,NA,NA
"",215,0.0218071344159,-0.00358828266617,0.00515317462714,0.00965238269653,0.0172724441536,107727858,"",NA,10810,11863,"en","","","","",FALSE,"","en",8243,"-18000",FALSE,-1.07361074997,11,NA,NA,NA,NA
"",217,0.0130652122769,-0.00890169525631,-0.00183466714815,-0.0271685197685,0.0120466660464,1078387566,"",NA,218,689,"en","","","","",FALSE,"","en",1269,"None",FALSE,0.79775432516,10,NA,NA,NA,NA
"",218,0.00421007311524,0.0068814398257,-0.0225925907007,0.00976808707982,0.0138102766294,10788222,"",NA,4114,4541,"en","","","","",FALSE,"","en",57086,"-14400",FALSE,-1.37066006119,9,NA,NA,NA,NA
"",219,-0.00311824599703,0.00105394278242,4.16271144257e-05,-0.00135466558731,0.00130359243712,1079834173,"",NA,30,175,"en","","","","",FALSE,"","en",90,"-14400",FALSE,0.909318667092,4,NA,NA,NA,NA
"",221,-0.00535789924084,-0.00130443620127,-0.000864511478506,-0.00806007256815,0.00375288983461,108024766,"",NA,127,81,"en","","","","",FALSE,"","en",612,"-18000",FALSE,0.820540701488,4,NA,NA,NA,NA
"",222,0.00719805615357,-0.00440644263537,0.00371772931798,0.0110521464484,0.0125829093741,1080642614,"",NA,83,1052,"en","","","","",FALSE,"","en",6912,"-10800",FALSE,-1.58282541201,6,NA,NA,NA,NA
"",223,0.00735617231414,0.00565916368158,0.00870997926936,0.0016323943232,0.0115698119624,1080807139,"",NA,2394,2776,"en","","","","",FALSE,"","en",3561,"None",FALSE,-0.349235811442,11,NA,NA,NA,NA
"",224,-0.0111788859751,-0.0027610105151,0.00019936632316,-0.00499870785405,0.00567681501462,108104490,"",NA,409,971,"en","","","","",FALSE,"","en",1472,"None",FALSE,0.253061618959,7,NA,NA,NA,NA
"",225,0.00168248848685,-0.00269044089053,-0.0160221231801,0.00867896046154,0.00862941232072,1081140182,"",NA,446,1457,"en","","","","",FALSE,"","en",429,"None",FALSE,-1.57013047083,10,NA,NA,NA,NA
"",226,0.0141902262709,-0.0114308151956,-0.00115312540565,-0.0186484991749,0.0100810817131,1081258555,"",NA,796,1449,"en","","","","",FALSE,"","und",5988,"-14400",FALSE,0.988068993147,4,NA,NA,NA,NA
"",227,-0.00426546729976,-0.00269668761534,0.00446883609663,0.00261310100839,0.00484904915838,108140836,"",NA,47,167,"en","","","","",FALSE,"","en",158,"-14400",FALSE,-1.39904393865,3,NA,NA,NA,NA
"",228,-0.0125172413308,0.00682481413848,0.00329944056253,-0.00633839328025,0.0123296939253,108146720,"",NA,427,2116,"en","","","","",FALSE,"","en",2742,"-14400",FALSE,-0.0773003264358,6,NA,NA,NA,NA
"",229,-0.0160945908863,0.00389128219913,-0.00513852823874,-0.0197913235015,0.0120735445087,108163172,"",NA,736,1457,"en","","","","",FALSE,"","en",1901,"-18000",FALSE,0.853254729254,20,NA,NA,NA,NA
"",230,-0.00956062114239,-0.0087913554371,-0.00145338966874,0.00500715672008,0.00616957741943,1081903728,"",NA,2740,723,"en","","","","",FALSE,"","en",6704,"-14400",TRUE,-1.64844617502,5,NA,NA,NA,NA
"",231,-0.000876880821097,-0.00639372882374,0.00164503219419,0.00324746898703,0.00316226105357,108193727,"",NA,18,59,"en","","","","",FALSE,"","en",764,"-18000",FALSE,-1.55281630678,3,NA,NA,NA,NA
"",232,0.000652086160925,-0.00452282799062,-0.00033489176051,0.00882765210523,0.010454265782,108234997,"",NA,931,1460,"en","","","","",FALSE,"","en",2317,"-21600",FALSE,-0.842000220376,6,NA,NA,NA,NA
"",233,-0.00445317943672,-0.00805252753011,0.00536890523974,0.00437185921436,0.00553087021094,1083316094,"",NA,37,189,"en","","","","",FALSE,"","en",246,"None",FALSE,-1.60798560231,3,NA,NA,NA,NA
"",235,-0.00547325121983,0.00867224542009,0.00535605263476,-0.0133491041323,0.0125248951431,108391117,"",NA,119,1025,"en","","","","",FALSE,"","en",96,"None",FALSE,0.897295398141,5,NA,NA,NA,NA
"",236,0.0133483137216,-0.0136545778553,-0.00566775979087,0.00486595999175,0.0124047076621,108401622,"",NA,2358,3412,"en","","","","",FALSE,"","en",12525,"-18000",FALSE,-0.733935981484,14,NA,NA,NA,NA
"",237,-0.00742245815198,0.00194880873174,0.00515818849269,0.00316183515413,0.00852570516932,108492712,"",NA,4628,871,"en","","","","",FALSE,"","en",2273,"-14400",FALSE,-1.1989209088,6,NA,NA,NA,NA
"",238,-0.0149670209693,0.0039258378558,0.00610763427527,-0.00798694549559,0.0113697142523,108609194,"",NA,353,1561,"en","","","","",FALSE,"","en",993,"-14400",FALSE,0.679318320606,11,NA,NA,NA,NA
"",239,0.00228736356671,-0.00762996332383,-0.00605507168533,0.00769676028665,0.0137879808966,108617919,"",NA,2810,3745,"en","","","","",FALSE,"","en",14901,"-18000",FALSE,-0.673369957897,16,NA,NA,NA,NA
"",240,0.00371278209665,0.0049002865101,-0.00368905502386,0.00830201811451,0.0107480455124,108650388,"",NA,57,670,"en","","","","",FALSE,"","en",486,"None",FALSE,-1.00321872087,4,NA,NA,NA,NA
"",241,0.0318215597846,-0.0232588181707,-0.00349320435216,-0.0263398628781,0.00996544657871,108655323,"",NA,547,902,"en","","","","",FALSE,"","en",1592,"-14400",FALSE,0.967500152597,3,NA,NA,NA,NA
"",242,0.00636210021495,-0.00166169098525,0.00922039476328,0.00814439298915,0.0104880813932,108685041,"",NA,60,431,"en","","","","",FALSE,"","en",1099,"None",FALSE,-1.18441922782,10,NA,NA,NA,NA
"",243,-0.00391955267448,-0.00658273649948,0.000377587898208,0.0039098808372,0.00475695882714,108687143,"",NA,845,752,"en-gb","","","","",FALSE,"","en",11761,"-14400",FALSE,-1.41529894461,3,NA,NA,NA,NA
"",244,-0.00296453982709,0.0200184633402,-0.027258665317,-0.00106986213959,0.0150690146027,108689270,"",NA,281,1567,"en","","","","",FALSE,"","en",3851,"-21600",FALSE,0.474438636193,142,NA,NA,NA,NA
"",245,0.0148706825177,-0.00605029124501,0.0030783798645,-0.0116144462399,0.0100529538208,1087097784,"",NA,16694,16628,"en","","","","",FALSE,"","en",2524,"None",FALSE,1.07254825138,5,NA,NA,NA,NA
"",247,-0.011867005339,-0.000607425062918,-0.00331635640857,-0.0219271672659,0.00929027875967,108711180,"",NA,60,218,"en","","","","",FALSE,"","en",691,"None",FALSE,1.02373843232,5,NA,NA,NA,NA
"",248,-0.0181116988519,0.00889552219576,-0.00489625780343,-0.00553541478672,0.0110211741998,108720589,"",NA,535,828,"en","","","","",FALSE,"","en",1529,"-14400",FALSE,0.512729249302,12,NA,NA,NA,NA
